参控股名称;股票代码;报告期;持股比例(%)
广东航宇卫星科技有限公司;-;2017-12-31;100.00
航天东方红卫星有限公司;-;2017-12-31;100.00
深圳航天东方红海特卫星有限公司;-;2015-12-31;79.00
航天恒星科技有限公司;-;2017-12-20;76.26
航天恒星空间技术应用有限公司;-;2017-12-31;60.29
大连航天北斗科技有限公司;-;2015-12-31;53.33
无锡航天飞邻测控技术有限公司;-;2017-12-31;51.00
西安航天天绘数据技术有限公司;-;2017-12-31;51.00
哈尔滨航天恒星数据系统科技有限公司;-;2015-12-31;51.00
天津恒电空间电源有限公司;-;2017-12-31;50.00
浙江航天恒嘉数据科技有限公司;-;2017-12-31;49.45
东方蓝天钛金科技有限公司;-;2017-12-31;48.80
老挝亚太卫星有限公司;-;2017-12-31;15.00
天津航天中为数据系统科技有限公司;-;2017-12-31;10.00
航天天绘科技有限公司;-;2017-12-31;10.00
深圳航天新源科技有限公司;-;2017-12-31;10.00
