参控股名称;股票代码;报告期;持股比例(%)
敦煌首航节能新能源有限公司;-;2017-06-30;100.00
首航节能(香港)有限公司;-;2017-06-30;100.00
敦煌首航节能装备制造有限公司;-;2017-06-30;100.00
首航水资源技术开发有限公司;-;2017-06-30;100.00
乌海首航节能有限公司;-;2017-06-30;100.00
张家口首航节能新能源有限公司;-;2017-06-30;100.00
磴口首航节能新能源有限公司;-;2017-06-30;100.00
首航(欧洲)有限公司;-;2017-06-30;100.00
首航节能设备(天津)有限公司;-;2017-06-30;100.00
新疆西拓能源集团有限公司;-;2017-06-30;79.78
上海鹰吉数字技术有限公司;-;2017-06-30;75.00
新疆西拓能源有限公司;-;2015-12-31;75.00
首航节能光热技术股份有限公司;-;2017-06-30;65.00
北京东方模具有限责任公司;-;2016-01-04;51.00
央银融资租赁有限公司;-;2015-12-31;40.00
新疆圣雄能源股份有限公司;-;2015-12-31;1.29
