参控股名称;股票代码;报告期;持股比例(%)
黑龙江德农种业有限公司;-;2017-12-31;100.00
北京德农北方育种科技有限公司;-;2017-12-31;100.00
北京德农种业有限公司;-;2017-12-31;90.00
大庆华通化工科技有限公司;-;2017-12-31;48.98
中玉种企联合(北京)种业技术有限公司;-;2017-12-31;12.50
万向财务有限公司;-;2015-12-31;6.50
