参控股名称;股票代码;报告期;持股比例(%)
沈阳万恒隆屹房地产开发有限公司;-;2017-06-30;100.00
辽宁时代万恒国际贸易有限公司;-;2017-06-30;100.00
时代万恒投资有限公司;-;2017-06-30;100.00
辽宁九夷能源科技有限公司;-;2017-06-30;100.00
沈阳煜盛时代房地产开发有限公司;-;2015-12-31;100.00
辽宁时代物业发展有限公司;-;2017-06-30;99.53
辽宁九夷锂能股份有限公司;-;2017-06-30;70.00
辽宁时代万恒美嘉贸易有限公司;-;2015-12-31;70.00
时代万恒(辽宁)民族贸易有限公司;-;2017-06-30;54.00
时代万恒(香港)民族有限公司;-;2017-06-30;54.00
辽宁万恒(辽宁)民族贸易有限公司;-;2015-12-31;54.00
辽宁时代大厦有限公司;-;2017-06-30;45.76
辽宁时代万恒锦冠贸易有限公司;-;2017-06-30;45.00
辽宁时代万恒大和贸易有限公司;-;2017-06-30;45.00
辽宁时代万恒信添时装有限公司;-;2017-06-30;45.00
沈阳万恒易赛房地产开发有限公司;-;2015-12-31;35.00
