参控股名称;股票代码;报告期;持股比例(%)
杭州南粤棕榈园林建设有限公司;-;2017-06-30;100.00
山东棕榈园林有限公司;-;2017-06-30;100.00
棕榈园林(香港)有限公司;-;2017-06-30;100.00
棕榈设计有限公司;-;2017-06-30;100.00
潍坊棕榈园林职业培训学校;-;2017-06-30;100.00
山东棕榈教育咨询有限公司;-;2017-06-30;100.00
天津棕榈园林绿化工程有限公司;-;2017-06-30;100.00
棕榈盛城投资有限公司;-;2017-06-30;100.00
棕榈园林(珠海)有限公司;-;2017-06-30;100.00
棕榈教育咨询有限公司;-;2017-06-30;100.00
英德市锦桦园艺发展有限公司;-;2017-06-30;100.00
棕榈生态城镇科技(上海)有限公司;-;2017-06-30;100.00
广州园汇信息科技有限公司;-;2017-06-30;100.00
棕榈园林工程有限公司;-;2017-06-30;100.00
长沙市棕宇项目管理有限公司;-;2017-06-30;100.00
广州棕榈资产管理有限公司;-;2017-06-30;100.00
西藏棕榈企业管理有限公司;-;2017-06-30;100.00
棕旅(上海)旅游发展有限公司;-;2017-06-30;100.00
扬州棕榈文化旅游发展有限公司;-;2017-06-30;100.00
广州旭城发展投资管理有限公司;-;2017-06-30;100.00
广州棕榈发展投资管理有限公司;-;2017-06-30;100.00
鞍山棕榈园林有限公司;-;2015-12-31;100.00
棕榈生态城镇科技发展(上海)有限公司;-;2015-12-31;100.00
赣州棕榈仟坤文化旅游发展有限公司;-;2017-06-30;75.00
梅州市梅县区棕沅项目投资管理有限公司;-;2017-06-30;70.00
山东胜伟园林科技有限公司;-;2017-06-30;61.00
广东云福投资有限公司;-;2017-06-30;51.00
潍坊棕铁投资发展有限公司;-;2017-06-30;50.00
上海一桐维奇投资管理中心(有限合伙);-;2017-06-30;49.92
浙江新中源建设有限公司;-;2017-06-30;45.00
