参控股名称;股票代码;报告期;持股比例(%)
GOLD UNICORN LLC;-;2017-12-31;100.00
乐陵金麒进出口有限公司;-;2017-12-31;100.00
北京嘉世安汽车零配件贸易有限公司;-;2017-12-31;100.00
济南嘉世安贸易有限公司;-;2017-12-31;100.00
山东奥特帕斯贸易有限公司;-;2017-12-31;100.00
济南金麒麟刹车系统有限公司;-;2017-12-31;100.00
上海麟踞浦国际贸易有限公司;-;2017-12-31;100.00
