参控股名称;股票代码;报告期;持股比例(%)
上海榕基软件开发有限公司;-;2017-12-31;100.00
榕基五一(北京)信息技术有限公司;-;2017-12-31;100.00
河南榕基信息技术有限公司;-;2017-12-31;100.00
马鞍山榕基软件信息科技有限公司;-;2017-12-31;100.00
北京中榕基信息技术有限公司;-;2017-12-31;100.00
福建榕基软件工程有限公司;-;2017-12-31;100.00
福建榕基投资有限公司;-;2017-12-31;100.00
信阳榕基信息技术有限公司;-;2017-12-31;100.00
榕基国际控股有限公司;-;2017-12-31;100.00
河南豫础置业有限公司;-;2017-12-31;100.00
福州榕易付网络科技有限公司;-;2017-12-31;100.00
福州创华电气自动化系统有限公司;-;2017-12-31;100.00
福建榕易付网络科技有限公司;-;2015-12-31;100.00
浙江榕基信息技术有限公司;-;2017-12-31;90.00
福建星榕基信息科技有限责任公司;-;2017-12-31;81.00
福建容大物联网科技有限公司;-;2017-12-31;51.00
福建亿榕信息技术有限公司;-;2017-12-31;40.70
福建文鑫莲业股份有限公司;832692.OC;2017-12-31;12.58
