参控股名称;股票代码;报告期;持股比例(%)
东莞市美盈森环保科技有限公司;-;2017-12-31;100.00
中山市美盈森环保科技有限公司;-;2017-12-31;100.00
苏州美盈森环保科技有限公司;-;2017-12-31;100.00
重庆市美盈森环保包装工程有限公司;-;2017-12-31;100.00
东莞市美芯龙物联网科技有限公司;-;2017-12-31;100.00
美盈森(香港)国际控股有限公司;-;2017-12-31;100.00
成都市美盈森环保科技有限公司;-;2017-12-31;100.00
武汉市美盈森环保科技有限公司;-;2017-12-31;100.00
小美集科技有限公司;-;2017-12-31;100.00
美莲检测有限公司;-;2017-12-31;100.00
天津美盈森智谷科技有限公司;-;2017-12-31;100.00
郑州市美盈森环保科技有限公司;-;2017-12-31;100.00
佛山市美盈森绿谷科技有限公司;-;2017-12-31;100.00
MYS Global Inc.;-;2017-12-31;100.00
西安美盈森智谷科技有限公司;-;2018-03-14;100.00
台湾美盈森有限公司;-;2015-12-31;100.00
安徽美盈森智谷科技有限公司;-;2017-12-31;90.00
湖南美盈森实业有限公司;-;2017-12-31;80.00
长沙美盈森智谷科技有限公司;-;2017-12-31;75.00
深圳市金之彩文化创意有限公司;-;2017-12-31;70.00
四川泸美供应链管理有限公司;-;2017-12-31;60.87
中大绿谷实业股份有限公司;-;2017-12-31;51.00
