参控股名称;股票代码;报告期;持股比例(%)
上海市汽车修理有限公司;-;2017-12-31;100.00
上海交运沪北物流发展有限公司;-;2017-12-31;100.00
上海交运巴士客运(集团)有限公司;-;2017-12-31;100.00
上海交运汽车动力系统有限公司;-;2017-12-31;100.00
上海交运汽车精密冲压件有限公司;-;2017-12-31;100.00
烟台中瑞汽车零部件有限公司;-;2017-12-31;100.00
上海交运安发实业有限公司;-;2017-12-31;100.00
沈阳中瑞汽车零部件有限公司;-;2017-12-31;100.00
烟台中瑞物流有限公司;-;2017-12-31;100.00
上海交运高速客运站有限公司;-;2017-12-31;100.00
上海交运海运发展有限公司;-;2017-12-31;100.00
上海交运日红国际物流有限公司;-;2017-12-31;66.00
上海交运宝欧物流有限公司;-;2017-12-31;51.00
上海英提尔交运汽车零部件有限公司;-;2017-12-31;50.00
上海大众交运出租汽车有限公司;-;2017-12-31;50.00
上海浦江游览有限公司;-;2016-12-23;50.00
上海龙马神汽车座椅有限公司;-;2015-12-31;50.00
上海交运巴士拆车有限公司;-;2017-12-31;38.00
上海南站长途客运有限公司;-;2017-12-31;25.00
