参控股名称;股票代码;报告期;持股比例(%)
格林美高新技术北美子公司;-;2017-06-30;100.00
荆门市格林美新材料有限公司;-;2017-06-30;100.00
深圳市格林美检验有限公司;-;2017-06-30;100.00
武汉汉能通新能源汽车服务有限公司;-;2017-06-30;100.00
江西格林美资源循环有限公司;-;2017-06-30;100.00
格林美香港国际物流有限公司;-;2017-06-30;100.00
格林美(深圳)前海国际供应链管理有限公司;-;2015-12-31;100.00
湖北省城市矿产资源循环利用工程技术研究中心;-;2015-12-31;100.00
格林美(武汉)循环技术发展有限公司;-;2015-12-31;100.00
北美格林美高新技术公司;-;2015-12-31;100.00
淮安繁洋企业管理有限公司;-;2017-06-30;88.58
格林美(武汉)城市矿产循环产业园开发有限公司;-;2016-04-01;87.32
格林美(天津)城市矿产循环产业发展有限公司;-;2017-06-30;84.95
山西洪洋海鸥废弃电子产品回收处理有限公司;-;2015-12-31;68.00
浙江德威硬质合金制造有限公司;-;2017-06-30;65.00
格林美(深圳)环保科技有限公司;-;2017-06-30;65.00
扬州宁达贵金属有限公司;-;2017-06-30;60.00
格林美(郴州)固体废物处理有限公司;-;2017-06-30;55.00
郴州市玺成环保科技有限公司;-;2016-02-03;55.00
格林美供应链管理(上海)有限公司;-;2017-06-30;54.50
江苏凯力克钴业股份有限公司;-;2015-12-31;51.00
河南沐桐环保产业有限公司;-;2016-12-28;48.00
河南格林美中钢再生资源有限公司;-;2015-12-31;48.00
