参控股名称;股票代码;报告期;持股比例(%)
广州天资电子商务有限公司;-;2017-12-31;100.00
天津世捷物流有限公司;-;2017-12-31;100.00
广州高创鞋业有限公司;-;2017-12-31;100.00
莎莎素国际有限公司;-;2017-12-31;100.00
天津天创服饰有限公司;-;2017-12-31;100.00
广州天创服饰有限公司;-;2017-12-31;100.00
西藏美创实业有限公司;-;2017-12-31;100.00
北京天骏行信息技术有限公司;-;2017-12-31;100.00
珠海天创时尚设计有限公司;-;2017-12-31;100.00
北京小子科技有限公司;-;2017-12-31;100.00
北京天骏行鞋业有限公司;-;2015-12-31;100.00
天津意奇服饰有限公司;-;2017-12-31;97.50
帕翠亚(北京)服饰有限公司;-;2017-12-31;75.00
天津型录互联网科技有限公司;-;2017-12-31;70.00
天津大筱姐服饰设计有限公司;-;2017-12-31;65.00
