参控股名称;股票代码;报告期;持股比例(%)
北京科顺建筑材料有限公司;-;2018-01-08;100.00
佛山市科顺建筑材料有限公司;122504.GDE;2018-01-08;100.00
南通科顺建筑新材料有限公司;-;2018-01-08;100.00
重庆科顺化工新材料有限公司;-;2018-01-08;100.00
广东顺德科顺电子商务有限公司;-;2018-01-08;100.00
荆门科顺新材料有限公司;-;2018-01-08;100.00
鞍山科顺建筑材料有限公司;-;2018-01-08;100.00
渭南科顺新型材料有限公司;-;2018-01-08;100.00
广东依来德建材有限公司;-;2018-01-08;100.00
德州科顺建筑材料有限公司;-;2018-01-08;100.00
深圳市科顺防水工程有限公司;-;2018-01-08;100.00
昆山科顺防水材料有限公司;-;2018-01-08;100.00
广州恒大淘宝足球俱乐部股份有限公司;834338.OC;2018-01-08;0.19
