参控股名称;股票代码;报告期;持股比例(%)
重庆红江机械有限责任公司;-;2017-06-30;100.00
重庆跃进机械厂有限公司;-;2017-06-30;100.00
重庆江增船舶重工有限公司;-;2017-06-30;100.00
武汉重工铸锻有限责任公司;-;2017-06-30;100.00
重庆长征重工有限责任公司;-;2017-06-30;100.00
大连船用推进器有限公司;-;2017-06-30;100.00
大连船用阀门有限公司;-;2017-06-30;100.00
大连船舶重工集团有限公司;-;2017-06-30;100.00
渤海船舶重工有限责任公司;-;2017-06-30;100.00
中船重工中南装备有限责任公司;-;2017-06-30;100.00
宜昌江峡船用机械有限责任公司;-;2017-06-30;100.00
武昌船舶重工集团有限公司;-;2017-06-30;100.00
重庆衡山机械有限责任公司;-;2017-06-30;100.00
山西平阳重工机械有限责任公司;-;2017-06-30;100.00
中船重工物资贸易(北京)有限公司;-;2017-06-30;100.00
中船重工七所科技控股有限公司;-;2017-06-30;100.00
中船重工杰瑞科技控股有限公司;-;2017-06-30;100.00
中船重工双瑞科技控股有限公司;-;2017-06-30;100.00
青岛双瑞海洋环境工程股份有限公司;-;2017-06-30;72.00
中船重工船舶设计研究中心有限公司;-;2017-06-30;29.41
中国船舶重工集团动力股份有限公司;600482.SH;2018-03-31;20.24
