参控股名称;股票代码;报告期;持股比例(%)
龙港实业发展(香港)有限公司;-;2017-12-31;100.00
上海龙头进出口有限公司;-;2017-12-31;100.00
杭州三枪内衣销售有限公司;-;2017-12-31;100.00
南京三枪内衣有限公司;-;2017-12-31;100.00
上海三枪集团无锡销售有限公司;-;2017-12-31;100.00
河南三枪内衣销售有限公司;-;2017-12-31;100.00
沈阳三枪内衣销售有限公司;-;2017-12-31;100.00
上海三枪集团西安销售有限公司;-;2017-12-31;100.00
云南三枪商贸有限公司;-;2017-12-31;100.00
上海三枪(集团)江苏纺织有限公司;-;2017-12-31;100.00
上海针织九厂;-;2017-12-31;100.00
上海三枪实业有限公司;-;2017-12-31;100.00
上海市针织科学技术研究所有限公司;-;2017-12-31;100.00
上海针织九厂山东晋联销售中心;-;2017-12-31;100.00
北京三枪针九纺织品销售中心;-;2017-12-31;100.00
上海针织九厂太原销售中心;-;2017-12-31;100.00
上海三枪集团云南销售中心;-;2017-12-31;100.00
哈尔滨上海三枪内衣销售有限公司;-;2017-12-31;100.00
上海三枪集团广州销售有限公司;-;2017-12-31;100.00
上海三枪集团四川销售有限公司;-;2017-12-31;100.00
上海民光床上用品有限公司;-;2017-12-31;100.00
上海海螺(集团)时装有限公司;-;2017-12-31;100.00
上海三枪纺织科技发展有限公司;-;2017-12-31;100.00
上海三枪(集团)有限公司;-;2017-12-31;100.00
上海龙头家纺有限公司;-;2017-12-31;100.00
上海海螺服饰有限公司;-;2017-12-31;100.00
上海龙头纺织科技有限公司;-;2017-12-31;100.00
上海市纺织装饰用品科技研究所;-;2015-12-31;100.00
龙腾服饰(中国)有限公司;-;2017-12-31;99.00
上海龙头投资发展有限公司;-;2017-12-31;95.00
