参控股名称;股票代码;报告期;持股比例(%)
Hytera Communications (Australia)Pty Ltd.;-;2017-12-31;100.00
Hytera Comunicacoes do Brasil Ltda;-;2017-12-31;100.00
Hytera Mobilfunk GmbH.;-;2017-12-31;100.00
SA HYTERA(PTY) LTD;-;2017-12-31;100.00
Hytera Communications FZE;-;2017-12-31;100.00
HyteraCo.,Ltd;-;2017-12-31;100.00
Hytera Communications(UK) Co.,Ltd;-;2017-12-31;100.00
鹤壁天海电子信息系统有限公司;-;2017-12-31;100.00
深圳市运联通通信服务有限公司;-;2017-12-31;100.00
东莞海能达通信有限公司;-;2017-12-31;100.00
哈尔滨海能达科技有限公司;-;2017-12-31;100.00
哈尔滨海能达通信设备有限公司;-;2017-12-31;100.00
海能达技术(香港)有限公司;-;2017-12-31;100.00
深圳市安智捷科技有限公司;-;2017-12-31;100.00
深圳市海能达技术服务有限公司;-;2017-12-31;100.00
深圳市海能达通信有限公司;-;2017-12-31;100.00
深圳市海天朗科技有限公司;-;2017-12-31;100.00
天津市海能达信息技术有限公司;-;2017-12-31;100.00
海能达通信(香港)有限公司;-;2017-12-31;100.00
HYT NORTH AMERICA,INC.;-;2015-12-31;100.00
Hytera Mobilfunk GmbH;-;2015-12-31;100.00
南京海能达软件科技有限公司;-;2017-12-31;99.00
深圳市海能达融资租赁有限公司;-;2017-12-31;75.00
深圳市鹏鼎创盈金融信息服务股份有限公司;-;2018-03-10;2.68
