参控股名称;股票代码;报告期;持股比例(%)
洛阳栾川钼业集团冶炼有限责任公司;-;2017-12-31;100.00
洛阳大川钼钨科技有限责任公司;-;2017-12-31;100.00
洛阳钼业(香港)有限公司;-;2017-12-31;100.00
洛阳钼业控股有限公司;-;2017-12-31;100.00
洛阳栾川钼业集团钨钼销售贸易有限公司;-;2017-12-31;100.00
洛阳钼都国际饭店有限公司;-;2017-12-31;100.00
洛阳栾川钼业集团钨业有限公司;-;2017-12-31;100.00
洛阳钼业集团金属材料有限公司;-;2017-12-31;100.00
洛阳栾川钼业集团销售有限公司;-;2017-12-31;100.00
Anglo American Nióbio Brasil Limitada;-;2016-10-10;100.00
Anglo American Fosfatos Brasil Limitada;-;2016-10-10;100.00
施莫克(上海)国际贸易有限公司;-;2015-12-31;100.00
北京永帛资源投资控股有限公司;-;2015-12-31;100.00
栾川县沪七矿业有限公司;-;2015-12-31;100.00
栾川县富润矿业有限公司;-;2015-12-31;100.00
栾川县富凯商贸有限公司;-;2015-12-31;100.00
栾川县启兴矿业有限公司;-;2015-12-31;90.00
新疆洛钼矿业有限公司;-;2017-12-31;70.00
栾川县大东坡钨钼矿业有限公司;-;2015-12-31;51.00
栾川县三强钼钨有限公司;-;2015-12-31;51.00
栾川县九扬矿业有限公司;-;2015-12-31;51.00
洛阳高科钼钨材料有限公司;-;2017-12-31;50.25
徐州环宇钼业有限公司;-;2017-12-31;50.00
洛阳豫鹭矿业有限责任公司;-;2017-12-31;40.00
洛阳申雨钼业有限责任公司;-;2017-12-31;15.00
