参控股名称;股票代码;报告期;持股比例(%)
杭州银江智慧城市技术有限公司;-;2017-12-31;100.00
浙江银江智慧交通集团有限公司;-;2017-12-31;100.00
杭州银江智慧医疗集团有限公司;-;2017-12-31;100.00
吉林银江信息技术有限公司;-;2017-12-31;100.00
浙江银江研究院有限公司;-;2017-12-31;100.00
青岛银江智慧城市技术有限公司;-;2017-12-31;100.00
东丰银江智慧城市技术有限公司;-;2017-12-31;100.00
重庆银江智慧城市信息技术有限公司;-;2017-12-31;100.00
济南银江智慧城市技术有限公司;-;2017-12-31;100.00
贵阳银江智慧城市技术有限公司;-;2017-12-31;100.00
河南银江智慧城市技术有限公司;-;2017-12-31;100.00
四川银江智慧城市信息技术有限公司;-;2017-12-31;100.00
湖南银江智慧城市信息技术有限公司;-;2017-12-31;100.00
江苏银江智慧城市信息技术有限公司;-;2017-12-31;100.00
银江股份(香港)有限公司;-;2017-12-31;100.00
湖北银江智慧城市技术有限公司;-;2017-12-31;100.00
浙江银江智慧医疗研究院有限公司;-;2017-12-31;100.00
浙江银江智慧交通工程技术研究院有限公司;-;2017-12-31;100.00
浙江银江智慧城市信息技术研究院有限公司;-;2017-12-31;100.00
济南银江信息技术有限公司;-;2017-12-31;95.00
浙江城市宝互联网技术有限公司;-;2017-12-31;80.00
沈阳智享大健康信息科技有限公司;-;2017-12-31;79.20
杭州银江智慧产业创业投资合伙企业(有限合伙);-;2017-12-31;70.00
健康宝互联网技术有限公司;-;2017-12-31;64.00
浙江浙大健康管理有限公司;-;2017-12-31;49.00
山东博安智能科技股份有限公司;831311.OC;2018-03-31;12.49
