参控股名称;股票代码;报告期;持股比例(%)
中航三鑫太阳能光电玻璃有限公司;-;2017-06-30;100.00
中航三鑫(文昌)矿业有限公司;-;2017-06-30;100.00
深圳市三鑫精美特玻璃有限公司;-;2017-06-30;76.00
深圳市三鑫科技发展有限公司;-;2017-06-30;70.00
海南中航特玻科技有限公司;-;2017-06-30;70.00
三鑫(惠州)幕墙产品有限公司;-;2017-06-30;60.00
广东中航特种玻璃技术有限公司;-;2017-06-30;49.00
海南中航特玻材料有限公司;-;2017-06-30;40.44
中航百慕新材料技术工程股份有限公司;430056.OC;2018-03-23;17.11
