参控股名称;股票代码;报告期;持股比例(%)
格拉斯林有限公司;-;2017-12-31;100.00
上海耀皮投资有限公司;-;2017-12-31;100.00
江苏华东耀皮玻璃有限公司;-;2017-12-31;100.00
重庆耀皮工程玻璃有限公司;-;2017-12-31;100.00
广东耀皮玻璃有限公司;-;2013-12-31;100.00
常熟耀皮特种玻璃有限公司;-;2013-12-31;100.00
天津耀皮工程玻璃有限公司;-;2013-12-31;97.19
上海耀皮工程玻璃有限公司;-;2013-12-31;97.19
江门耀皮工程玻璃有限公司;-;2013-12-31;97.19
上海耀皮建筑玻璃有限公司;-;2013-12-31;96.25
天津耀皮玻璃有限公司;-;2013-12-31;75.00
上海耀皮康桥汽车玻璃有限公司;-;2017-12-31;50.26
江苏皮尔金顿耀皮玻璃有限公司;-;2017-12-31;50.00
天津耀皮皮尔金顿有限公司;-;2013-12-31;42.75
北京泛华玻璃有限公司;-;2013-12-31;35.00
滦县小川玻璃硅砂有限公司;-;2013-12-31;35.00
