参控股名称;股票代码;报告期;持股比例(%)
中银香港(集团)有限公司;-;2017-12-31;100.00
中银国际控股有限公司;-;2017-12-31;100.00
中银集团保险有限公司;-;2017-12-31;100.00
中银集团投资有限公司;-;2017-12-31;100.00
中银金融资产投资有限公司;-;2017-12-31;100.00
中国银行(香港)有限公司;-;2017-12-31;100.00
中银保险有限公司;-;2017-12-31;100.00
中国银行(英国)有限公司;-;2017-12-31;100.00
中银信用卡(国际)有限公司;-;2017-12-31;100.00
中银集团信托人有限公司;-;2017-12-31;100.00
优领环球有限公司;-;2017-12-31;80.00
中银航空租赁有限公司;2588.HK;2017-12-31;70.00
中银香港(控股)有限公司;2388.HK;2017-12-31;66.06
澳门大丰银行有限公司;-;2017-12-31;50.31
Wkland Investments II Limited;-;2017-12-31;50.00
中银信达(芜湖)投资合伙企业(有限合伙);-;2017-12-31;49.00
广东中小企业股权投资基金有限公司;-;2017-12-31;40.00
浙江浙商产业投资基金合伙企业(有限合伙);-;2017-12-31;38.96
中银国际证券股份有限公司;-;2017-12-31;37.14
中鑫博达(芜湖)投资合伙企业(有限合伙);-;2017-12-31;25.50
中广核一期产业投资基金有限公司;-;2017-12-31;20.00
香港宝来控股有限公司;-;2017-12-31;19.50
二重集团(德阳)重型装备股份有限公司;601268.SH;2018-03-31;6.56
中国长江航运集团南京油运股份有限公司;600087.SH;2018-03-31;4.98
湖北凯乐科技股份有限公司;600260.SH;2018-03-31;1.22
开滦能源化工股份有限公司;600997.SH;2018-03-31;0.69
上海氯碱化工股份有限公司;600618.SH;2018-03-31;0.23
陕西烽火电子股份有限公司;000561.SZ;2018-03-31;0.18
