客户名称;股票代码;报告期;金额(万元)
石家庄旭新光电科技有限公司;-;2014-06-30;71,457.79
合肥京东方光电科技有限公司;-;2014-06-30;8,607.50
江苏亿晶光电能源有限公司;-;2014-06-30;5,256.41
郑州旭飞光电科技有限公司;-;2014-06-30;2,189.40
中华映管股份有限公司;2475.TW;2014-06-30;1,499.88
