客户名称;股票代码;报告期;金额(万元)
惠州市永圣源电子科技有限公司;-;2015-06-30;4,168.89
中国石化销售有限公司;-;2015-06-30;2,304.59
不凡帝范梅勒糖果(中国)有限公司;-;2015-06-30;2,078.14
中兴通讯股份有限公司;000063.SZ;2015-06-30;1,869.29
郑州万达重工股份有限公司;832936.OC;2017-12-31;388.29
