客户名称;股票代码;报告期;金额(万元)
中车青岛四方机车车辆股份有限公司;-;2017-09-30;36,931.44
中车长春轨道客车股份有限公司;-;2017-09-30;23,311.29
中车唐山机车车辆有限公司;-;2017-09-30;12,695.19
Delhi Metro Rail Corporation;-;2017-09-30;8,900.66
Bombardier Transportation UK;-;2017-09-30;7,351.01
