供应商名称;股票代码;报告期;金额(万元)
北京搜狗信息服务有限公司;-;2017-12-31;6,496.36
无锡昂然时代广告有限公司;-;2017-12-31;2,083.08
北京昂然时代广告有限公司;-;2017-12-31;1,170.61
北京蓝客科技有限责任公司;-;2017-12-31;1,050.92
深圳市立尔讯科技有限公司;-;2017-12-31;778.26
