供应商名称;股票代码;报告期;金额(万元)
新华都特种电气股份有限公司;837503.OC;2014-12-31;3,506.60
上海吉电电子技术有限公司;-;2014-12-31;2,784.12
东芝电子(中国)有限公司;-;2014-12-31;2,688.65
北京晶川电子技术发展有限责任公司;-;2014-12-31;2,680.52
来恩伟业(鹤壁)电子科技有限责任公司;-;2014-12-31;2,400.96
上海中电罗莱电气股份有限公司;836372.OC;2017-06-30;619.44
