客户名称;股票代码;报告期;金额(万元)
徐州徐工铁路装备有限公司;-;2014-06-30;1,025.64
江苏盛鸿大业智能科技股份有限公司;870728.OC;2017-12-31;758.38
广东富华重工制造有限公司;-;2014-06-30;726.50
鄂尔多斯职业学院;-;2014-06-30;588.76
