供应商名称;股票代码;报告期;金额(万元)
昆明理工恒达科技股份有限公司;831152.OC;2017-12-31;1,813.73
广东广安科技股份有限公司;839867.OC;2017-12-31;127.42
浙江科菲科技股份有限公司;831919.OC;2017-12-31;81.27
