客户名称;股票代码;报告期;金额(万元)
北京北方光电有限公司;-;2017-06-30;1,504.27
中电科技(南京)电子信息发展有限公司;-;2017-06-30;1,132.46
湖北森浤光学有限公司;-;2017-06-30;1,006.98
中国南玻集团股份有限公司;000012.SZ;2017-06-30;937.60
苏州市联超光电科技有限公司;-;2017-06-30;865.12
