客户名称;股票代码;报告期;金额(万元)
深圳市中兴康讯电子有限公司;-;2015-12-31;15,836.32
深圳特发东智科技有限公司;-;2015-12-31;4,963.24
四川泰瑞创通讯技术股份有限公司;836114.OC;2017-12-31;145.64
