供应商名称;股票代码;报告期;金额(万元)
中国船舶重工集团公司第七一五研究所;-;2014-12-31;38,450.00
中国电子科技集团公司第二十九研究所;-;2014-12-31;21,420.00
国营长风机器厂;-;2014-12-31;21,000.00
北京摩诘创新科技股份有限公司;836008.OC;2017-12-31;12,201.00
广州海格通信集团股份有限公司;002465.SZ;2017-12-31;12,201.00
北京世纪坐标科技股份有限公司;835131.OC;2017-12-31;989.55
西安万威机械制造股份有限公司;836719.OC;2017-12-31;330.91
