客户名称;股票代码;报告期;金额(万元)
唯品会(中国)有限公司;-;2017-06-30;7,670.26
天津聚美优品科技有限公司;-;2017-06-30;2,346.32
深圳市怡亚通供应链股份有限公司;002183.SZ;2017-06-30;2,141.29
济南优雅商贸有限责任公司;-;2017-06-30;2,029.05
武汉利标日化有限公司;-;2017-06-30;1,831.45
