供应商名称;股票代码;报告期;金额(万元)
杭州明杰人力资源开发有限公司;-;2016-12-31;2,764.62
杭州溢丹建筑劳务有限公司;-;2016-12-31;1,974.55
杭州崇和建筑劳务有限公司;-;2016-12-31;873.33
杭州耀创建筑劳务有限公司;-;2016-12-31;578.24
