客户名称;股票代码;报告期;金额(万元)
泰州乐叶光伏科技有限公司;-;2017-06-30;5,956.20
徐州协鑫集成科技有限公司;-;2017-06-30;2,100.85
唐山海泰新能科技股份有限公司;835985.OC;2017-06-30;1,923.08
中盛阳光新能源科技有限公司;-;2017-06-30;1,533.74
晋能清洁能源科技有限公司;-;2017-06-30;1,464.96
