供应商名称;股票代码;报告期;金额(万元)
上海武钢华东销售有限公司;-;2015-12-31;38,913.09
雷勃电气(无锡)有限公司;-;2015-12-31;4,557.21
上海电气集团上海电机厂有限公司;-;2015-12-31;2,260.86
江阴市鸿鹭贸易有限公司;-;2015-12-31;1,507.08
