客户名称;股票代码;报告期;金额(万元)
中国建筑股份有限公司;601668.SH;2017-09-30;8,172.25
华夏幸福基业股份有限公司;600340.SH;2017-09-30;5,251.09
首创置业股份有限公司;2868.HK;2017-09-30;3,816.67
大连万达商业管理集团股份有限公司;3699!5.HKS;2017-09-30;3,513.28
荣盛房地产发展股份有限公司(包含下属子公司);-;2017-09-30;3,036.08
