供应商名称;股票代码;报告期;金额(万元)
广西展飞劳务有限公司;-;2017-12-31;37,726.67
广西溥天建筑劳务有限公司;-;2017-12-31;36,377.73
广东中冠劳务分包有限公司;-;2017-12-31;15,655.12
山西中恒誉建筑劳务有限公司;-;2017-12-31;14,096.40
南宁安泽劳务服务有限公司;-;2017-12-31;13,178.75
北京基恒通信股份有限公司;872353.OC;2017-12-31;86.13
