客户名称;股票代码;报告期;金额(万元)
神州数码信息系统有限公司;-;2017-12-31;9,376.90
深圳市中兴康讯电子有限公司;-;2017-12-31;4,847.66
厦门市美亚柏科信息股份有限公司;300188.SZ;2017-12-31;3,425.12
信通科创科技股份有限公司;-;2017-12-31;3,145.37
国家互联网应急中心;-;2017-12-31;2,990.59
