客户名称;股票代码;报告期;金额(万元)
中粮包装投资有限公司;-;2017-06-30;3,793.52
上海联合制罐有限公司;-;2017-06-30;2,226.07
福建和进食品制罐工业有限公司;-;2017-06-30;1,668.52
中国铝业集团有限公司;-;2017-06-30;1,375.62
佛山宝润金属制品有限公司;-;2017-06-30;1,298.17
上海庆华蜂巢科技发展股份有限公司;836880.OC;2017-12-31;165.20
常州中航前海新材料股份有限公司;832307.OC;2017-12-31;153.71
