供应商名称;股票代码;报告期;金额(万元)
鹤壁煤电股份有限公司;-;2017-12-31;50,663.45
上海宝烁商贸有限公司;-;2017-12-31;38,363.60
山西成功煤炭经销有限公司;-;2017-12-31;21,530.72
