客户名称;股票代码;报告期;金额(万元)
中国民生银行股份有限公司;600016.SH;2015-12-31;4,526.68
中国邮政集团公司;-;2015-12-31;3,821.64
中国农业银行股份有限公司;601288.SH;2015-12-31;3,113.36
广发银行股份有限公司;-;2015-12-31;1,429.28
华夏银行股份有限公司;600015.SH;2015-12-31;1,282.57
