供应商名称;股票代码;报告期;金额(万元)
山东金晶科技股份有限公司;600586.SH;2017-12-31;12,615.75
沭阳鑫达新材料有限公司;-;2017-12-31;4,742.90
唐山金信新能源科技有限公司;-;2017-12-31;3,013.53
深圳市金开利科技股份有限公司;831052.OC;2013-12-31;633.74
