供应商名称;股票代码;报告期;金额(万元)
大冶建工集团有限责任公司;-;2017-12-31;5,796.96
湖北富华建筑安装有限公司;-;2017-12-31;3,504.00
广西渤海农业发展有限公司;-;2017-12-31;3,162.98
海南华晟源贸易有限公司;-;2017-12-31;3,159.87
北大荒粮食集团(海南)贸易有限公司;-;2017-12-31;2,694.43
