供应商名称;股票代码;报告期;金额(万元)
深圳市威柏德电子有限公司;-;2016-12-31;2,649.34
深圳市老华通电气工贸有限公司;-;2016-12-31;1,517.97
深圳市同生机电设备有限公司;-;2016-12-31;1,326.59
宁夏银利电气股份有限公司;834654.OC;2017-12-31;1,257.42
