客户名称;股票代码;报告期;金额(万元)
深圳市优博讯科技股份有限公司;300531.SZ;2016-12-31;1,709.22
青岛海信智能商用系统股份有限公司(废弃);-;2016-12-31;641.33
江苏东大集成电路系统工程技术有限公司;-;2016-12-31;472.08
福建联迪商用设备有限公司;-;2016-12-31;453.48
福建新大陆电脑股份有限公司;000997.SZ;2016-12-31;369.51
上海睿展数码科技有限公司;-;2016-12-31;312.72
杭州凯立通信有限公司;-;2016-12-31;308.03
深圳市思迅软件股份有限公司;838758.OC;2017-12-31;12.31
