供应商名称;股票代码;报告期;金额(万元)
甘肃酒钢集团西部重工股份有限公司;870370.OC;2017-12-31;16,658.78
上海美诺福科技股份有限公司;430764.OC;2017-12-31;252.99
武汉迪赛环保新材料股份有限公司;833324.OC;2017-12-31;221.00
