客户名称;股票代码;报告期;金额(万元)
美国通用电气公司;-;2014-06-30;7,712.57
哈尔滨电气集团有限公司;-;2014-06-30;3,644.14
北方重工集团有限公司;-;2014-06-30;3,113.24
东方电气集团东方汽轮机有限公司;-;2014-06-30;2,487.01
北京全三维能源科技股份有限公司;430104.OC;2016-12-31;166.67
