客户名称;股票代码;报告期;金额(万元)
平罗县滨河碳化硅制品有限公司;-;2016-12-31;75,647.37
中国能源建设集团广西电力设计研究院有限公司;-;2016-12-31;22,379.78
攀枝花旺能环保能源有限公司;-;2016-12-31;21,571.42
玉林川能华西环保发电有限公司;-;2016-12-31;17,083.06
合盛电业(鄯善)有限公司;-;2016-12-31;16,028.15
