客户名称;股票代码;报告期;金额(万元)
国网四川省电力公司;-;2017-12-31;17,046.16
国网四川盐源县供电有限责任公司;-;2017-12-31;1,660.65
德昌县福德工业硅有限责任公司;-;2017-12-31;1,491.68
凉山州永裕光伏材料研发有限公司;-;2017-12-31;1,404.14
