供应商名称;股票代码;报告期;金额(万元)
北京北邮国安技术股份有限公司;831631.OC;2014-12-31;1,600.04
北京向上科技发展有限责任公司;-;2014-12-31;1,407.05
上海异瀚数码科技股份有限公司;838273.OC;2017-12-31;1,191.71
北京北电科林电子有限公司;-;2014-12-31;1,120.03
北京四达时代软件技术股份有限公司;-;2014-12-31;1,041.89
北京博雅智学软件股份有限公司;870332.OC;2017-12-31;808.84
北京正荣网际科技股份有限公司;871174.OC;2017-12-31;26.46
