客户名称;股票代码;报告期;金额(万元)
爱奇艺;IQ.O;2017-12-31;3,429.45
西安开天电力电子技术有限公司;-;2017-12-31;1,240.51
上海雷诺尔科技股份有限公司;833586.OC;2017-12-31;1,048.03
西安开天铁路电气股份有限公司;835196.OC;2017-12-31;965.10
浙江正泰电器股份有限公司;601877.SH;2017-12-31;810.38
