客户名称;股票代码;报告期;金额(万元)
江阴市金桥化工有限公司;-;2016-12-31;10,306.19
浙江永安资本管理有限公司;-;2016-12-31;7,378.81
太仓新鼎化工贸易有限公司;-;2016-12-31;6,995.25
