供应商名称;股票代码;报告期;金额(万元)
施耐德电气(中国)投资有限公司;-;2015-12-31;63,627.10
北京晶川电子技术发展有限责任公司;-;2015-12-31;6,871.48
欧姆龙自动化(中国)有限公司;-;2015-12-31;4,919.33
