客户名称;股票代码;报告期;金额(万元)
大众汽车自动变速器(天津)有限公司;-;2017-12-31;19,708.20
威伯科汽车控制系统(中国)有限公司;-;2017-12-31;15,756.13
Tesla, Inc.;-;2017-12-31;11,098.10
湖南吉盛国际动力传动系统有限公司;-;2017-12-31;7,456.29
南京邦奇自动变速箱有限公司;-;2017-12-31;7,450.66
