供应商名称;股票代码;报告期;金额(万元)
亚太森博(山东)浆纸有限公司;-;2015-12-31;49,329.29
江苏金呢工程织物股份有限公司;832334.OC;2017-12-31;651.27
北京万家天能新能源股份有限公司;835393.OC;2017-12-31;256.41
