客户名称;股票代码;报告期;金额(万元)
潍坊市公共自行车管理中心(潍坊市城市管理行政执法局);-;2016-12-31;6,221.94
南京公共自行车有限公司;-;2016-12-31;3,432.87
四川庞瑞科技有限公司;-;2016-12-31;2,468.07
徐州市城市管理局;-;2016-12-31;2,453.55
昆山市城市综合管理处;-;2016-12-31;2,223.18
山东征途信息科技股份有限公司;834700.OC;2017-12-31;129.33
