供应商名称;股票代码;报告期;金额(万元)
余干县录科工程机械设备租赁服务中心;-;2016-12-31;5,772.00
余干县金明工程机械设备租赁服务中心;-;2016-12-31;2,395.00
余干县锦斌工程机械设备租赁服务中心;-;2016-12-31;1,789.00
余干县胜元工程机械设备租赁服务中心;-;2016-12-31;1,739.00
平潭保鑫实业有限公司;-;2016-12-31;1,411.00
