客户名称;股票代码;报告期;金额(万元)
抚顺新钢铁有限责任公司;-;2017-12-31;89,772.09
牡丹江热电有限公司;-;2017-12-31;18,685.90
鞍山紫竹物资有限公司;-;2017-12-31;15,073.57
