客户名称;股票代码;报告期;金额(万元)
北京密境和风科技有限公司;-;2017-06-30;2,156.71
合宝娱乐传媒有限公司;-;2017-06-30;1,886.79
惠州市酷米网络科技有限公司;-;2017-06-30;1,320.75
