客户名称;股票代码;报告期;金额(万元)
北京极速飞翔体育用品有限公司;-;2017-12-31;11,222.52
广州市天煜体育用品有限公司;-;2017-12-31;7,699.51
云南寰宇时代体育用品有限公司;-;2017-12-31;6,546.29
