公司名称;股票代码;营业总收入(万元)
新湖中宝股份有限公司;600208.SH;1,749,992.40
雅戈尔集团股份有限公司;600177.SH;983,952.90
浙江东方金融控股集团股份有限公司;600120.SH;981,145.02
宁波杉杉股份有限公司;600884.SH;827,054.09
浙江新安化工集团股份有限公司;600596.SH;727,647.38
宁波三星医疗电气股份有限公司;601567.SH;536,839.78
浙江华峰氨纶股份有限公司;002064.SZ;414,968.42
浙江嘉欣丝绸股份有限公司;002404.SZ;277,316.66
报喜鸟控股股份有限公司;002154.SZ;260,115.28
浙江富润股份有限公司;600070.SH;192,723.37
天津松江股份有限公司;600225.SH;147,578.45
浙江哈尔斯真空器皿股份有限公司;002615.SZ;143,914.94
香溢融通控股集团股份有限公司;600830.SH;112,195.22
温州宏丰电工合金股份有限公司;300283.SZ;100,525.02
天津津滨发展股份有限公司;000897.SZ;97,616.01
浙江广厦股份有限公司;600052.SH;82,163.39
浙江众成包装材料股份有限公司;002522.SZ;63,508.57
天津海泰科技发展股份有限公司;600082.SH;51,197.21
浙江东日股份有限公司;600113.SH;35,010.28
