公司名称;股票代码;营业总收入(万元)
上海汽车集团股份有限公司;600104.SH;87,063,942.70
青岛海尔股份有限公司;600690.SH;15,925,446.69
杭州海康威视数字技术股份有限公司;002415.SZ;4,190,547.66
中远海运发展股份有限公司;601866.SH;1,634,134.79
万达电影股份有限公司;002739.SZ;1,322,938.03
长江出版传媒股份有限公司;600757.SH;1,123,186.34
内蒙古君正能源化工集团股份有限公司;601216.SH;773,950.93
福建星网锐捷通讯股份有限公司;002396.SZ;770,513.56
东软集团股份有限公司;600718.SH;713,113.47
成都红旗连锁股份有限公司;002697.SZ;693,894.43
青岛金王应用化学股份有限公司;002094.SZ;467,652.87
深圳市金证科技股份有限公司;600446.SH;422,774.60
上海强生控股股份有限公司;600662.SH;407,755.98
华谊兄弟传媒股份有限公司;300027.SZ;394,627.61
三江购物俱乐部股份有限公司;601116.SH;376,985.55
浙江奥康鞋业股份有限公司;603001.SH;326,168.32
浙大网新科技股份有限公司;600797.SH;325,321.06
华数传媒控股股份有限公司;000156.SZ;320,930.79
北京易华录信息技术股份有限公司;300212.SZ;299,335.63
深圳天源迪科信息技术股份有限公司;300047.SZ;296,305.90
上海市北高新股份有限公司;600604.SH;219,139.53
北京四维图新科技股份有限公司;002405.SZ;215,648.78
银江股份有限公司;300020.SZ;194,222.12
宁波波导股份有限公司;600130.SH;161,982.48
厦门市美亚柏科信息股份有限公司;300188.SZ;133,664.04
亿阳信通股份有限公司;600289.SH;132,555.34
北京华联商厦股份有限公司;000882.SZ;109,595.61
深圳市捷顺科技实业股份有限公司;002609.SZ;94,951.80
中远海运科技股份有限公司;002401.SZ;91,700.69
视觉(中国)文化发展股份有限公司;000681.SZ;81,457.05
