公司名称;股票代码;营业总收入(万元)
中国南方航空股份有限公司;600029.SH;12,748,900.00
中国国际航空股份有限公司;601111.SH;12,136,289.90
中国东方航空股份有限公司;600115.SH;10,172,100.00
海南航空控股股份有限公司;600221.SH;5,990,394.80
中航飞机股份有限公司;000768.SZ;3,107,904.69
上海吉祥航空股份有限公司;603885.SH;1,241,169.05
上海国际机场股份有限公司;600009.SH;806,237.90
广州白云国际机场股份有限公司;600004.SH;676,155.09
中外运空运发展股份有限公司;600270.SH;620,662.47
深圳市机场股份有限公司;000089.SZ;332,080.79
中国航发航空科技股份有限公司;600391.SH;225,881.39
威海广泰空港设备股份有限公司;002111.SZ;180,412.60
元翔(厦门)国际航空港股份有限公司;600897.SH;166,023.62
中信海洋直升机股份有限公司;000099.SZ;126,976.14
四川海特高新技术股份有限公司;002023.SZ;42,607.55
西安晨曦航空科技股份有限公司;300581.SZ;17,794.07
