公司名称;股票代码;营业总收入(万元)
中国铁建股份有限公司;601186.SH;68,098,112.70
海南航空控股股份有限公司;600221.SH;5,990,394.80
恒通物流股份有限公司;603223.SH;409,214.48
腾达建设集团股份有限公司;600512.SH;358,964.71
广东省高速公路发展股份有限公司;000429.SZ;308,905.54
江西长运股份有限公司;600561.SH;283,235.63
大众交通(集团)股份有限公司;600611.SH;255,861.58
广西五洲交通股份有限公司;600368.SH;179,217.72
江苏连云港港口股份有限公司;601008.SH;127,317.26
海南海汽运输集团股份有限公司;603069.SH;110,540.17
四川富临运业集团股份有限公司;002357.SZ;107,520.94
华鹏飞股份有限公司;300350.SZ;96,412.38
重庆路桥股份有限公司;600106.SH;23,782.48
德力西新疆交通运输集团股份有限公司;603032.SH;19,733.63
