公司名称;股票代码;营业总收入(万元)
杭州海康威视数字技术股份有限公司;002415.SZ;4,190,547.66
紫光股份有限公司;000938.SZ;3,907,104.09
福建星网锐捷通讯股份有限公司;002396.SZ;770,513.56
东华软件股份公司;002065.SZ;729,012.85
用友网络科技股份有限公司;600588.SH;634,365.85
北京华胜天成科技股份有限公司;600410.SH;543,119.42
中国软件与技术服务股份有限公司;600536.SH;494,299.55
北京光环新网科技股份有限公司;300383.SZ;407,716.87
华数传媒控股股份有限公司;000156.SZ;320,930.79
成都卫士通信息产业股份有限公司;002268.SZ;213,711.50
新海宜科技集团股份有限公司;002089.SZ;160,471.53
浪潮软件股份有限公司;600756.SH;130,215.25
北京超图软件股份有限公司;300036.SZ;124,975.85
北京恒华伟业科技股份有限公司;300365.SZ;85,574.75
浙江网盛生意宝股份有限公司;002095.SZ;36,193.34
山东金泰集团股份有限公司;600385.SH;2,485.69
